suite,model,target,case_id,status,elicitation_success,pareto_gain,hallucination_rate,turns,transcript_path,mae,topk_f1,recommendation_precision_at_1,recommendation_recall_at_1,recommendation_f1_at_1,recommendation_hit_at_1,recommendation_match_count_at_1,recommendation_count,reference_recommendation_count,candidate_pool_size,recommendation_matched_ids_at_1,recommendation_precision_at_3,recommendation_recall_at_3,recommendation_f1_at_3,recommendation_hit_at_3,recommendation_match_count_at_3,recommendation_matched_ids_at_3,recommendation_precision_at_5,recommendation_recall_at_5,recommendation_f1_at_5,recommendation_hit_at_5,recommendation_match_count_at_5,recommendation_matched_ids_at_5,recommendation_precision_at_10,recommendation_recall_at_10,recommendation_f1_at_10,recommendation_hit_at_10,recommendation_match_count_at_10,recommendation_matched_ids_at_10,retrieval_candidate_count,retrieval_precision_at_1,retrieval_recall_at_1,retrieval_f1_at_1,retrieval_hit_at_1,retrieval_match_count_at_1,retrieval_matched_ids_at_1,retrieval_precision_at_3,retrieval_recall_at_3,retrieval_f1_at_3,retrieval_hit_at_3,retrieval_match_count_at_3,retrieval_matched_ids_at_3,retrieval_precision_at_5,retrieval_recall_at_5,retrieval_f1_at_5,retrieval_hit_at_5,retrieval_match_count_at_5,retrieval_matched_ids_at_5,retrieval_precision_at_10,retrieval_recall_at_10,retrieval_f1_at_10,retrieval_hit_at_10,retrieval_match_count_at_10,retrieval_matched_ids_at_10,final_weights_json,error_type,error,target_turn_count,echo_rate,probe_question_rate,pareto_diff_rate,uniform_weight_rate,constant_variance_rate,golden_first_mention_role,golden_first_mention_turn,golden_first_mention_school,target_supplied_golden_evidence,target_golden_evidence_count,golden_echo_target_count,acceptable_candidate_count,acceptable_candidate_hit,acceptable_candidate_hit_ids,acceptable_first_mention_role,acceptable_first_mention_turn,acceptable_first_mention_school,target_supplied_acceptable_evidence,target_acceptable_evidence_count,acceptable_echo_target_count,exact_golden_hit,constraint_count,diagnostic_axis,score_band,probe_gold_dims,weight_gold_dims,expected_msti
baseline,Pro/zai-org/GLM-5.1,v1_prompt_direct,one-constrain-employment_outcome-620-029,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_zai-org_GLM-5.1\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-employment_outcome-620-029.json,0.16799999999999998,0.0,1.0,1.0,1.0,True,1,10,10,13,"name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜)",1.0,1.0,1.0,True,3,"name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:数字媒体技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:计算机科学与技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚‘雪兰莪州雪邦沙叻丁宜)",1.0,1.0,1.0,True,5,"name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:数字媒体技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:物理学(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.6万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:计算机科学与技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚‘雪兰莪州雪邦沙叻丁宜),name:厦门大学:软件工程(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州1雪邦沙叻丁宜)",1.0,1.0,1.0,True,10,"name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:数字媒体技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:物理学(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.6万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:计算机科学与技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚‘雪兰莪州雪邦沙叻丁宜),name:厦门大学:软件工程(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州1雪邦沙叻丁宜),name:宁波大学:传播学,name:宁波大学:历史学,name:宁波大学:机械设计制造及其自动化,name:宁波大学:水产养殖学,name:宁波大学:计算机科学与技术",8,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.125,0.1,0.11111111111111112,True,1,name:宁波大学:历史学,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,610-639,quality,quality,0.54
baseline,Pro/zai-org/GLM-5.1,v1_prompt_direct,one-constrain-risk_tier-680-015,ok,False,0.0,0.8461538461538461,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_zai-org_GLM-5.1\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-risk_tier-680-015.json,0.14575916799249225,0.0,1.0,1.0,1.0,True,1,10,10,10,name:浙江大学医学院:临床医学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养)",0.8,0.8,0.8000000000000002,True,4,"name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养),name:浙江大学医学院:医学试验班类(含临床医学,口腔医学专业)",1.0,1.0,1.0,True,10,"name:宁波大学:临床医学(拔尖人才创新班),name:杭州医学院:临床医学,name:杭州师范大学:临床医学,name:浙江中医药大学:中西医临床医学(传承创新班)(第一学年在富春校区),name:浙江中医药大学:临床医学(第一学年在富春校区),name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养),name:浙江大学医学院:医学试验班类(含临床医学,口腔医学专业),name:温州医科大学:临床医学(5+3一体化)",6,1.0,1.0,1.0,True,1,name:浙江大学医学院:临床医学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:浙江大学医学院:临床医学,0.4,0.4,0.4000000000000001,True,2,"name:浙江大学医学院:临床医学,name:浙江大学医学院:医学试验班类(含临床医学,口腔医学专业)",0.5,0.3,0.37499999999999994,True,3,"name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养),name:浙江大学医学院:医学试验班类(含临床医学,口腔医学专业)","{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,target_agent,2,浙江大学医学院,True,6,0,1,True,7:385:2025:673,target_agent,2,浙江大学医学院,True,6,0,True,1,risk_tier,640-680,school,school,0.6
baseline,Pro/zai-org/GLM-5.1,v1_prompt_direct,one-constrain-major_quality-600-021,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_zai-org_GLM-5.1\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-major_quality-600-021.json,0.1555183359849845,0.5,1.0,1.0,1.0,True,1,10,10,22,name:重庆邮电大学:软件工程,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江师范大学:计算机类(含计算机科学与技术(师范)、计算机科学与技术、智能科学与技术、软件工程专业),name:重庆邮电大学:软件工程",0.6,0.6,0.6,True,3,"name:浙江师范大学:计算机类(含计算机科学与技术(师范)、计算机科学与技术、智能科学与技术、软件工程专业),name:西南交通大学:环境工程,name:重庆邮电大学:软件工程",0.8,0.8,0.8000000000000002,True,8,"name:东北师范大学:计算机科学与技术,name:中国矿业大学:土木工程,name:宁波大学:土木工程,name:宁波大学:计算机科学与技术,name:浙江师范大学:计算机类(含计算机科学与技术(师范)、计算机科学与技术、智能科学与技术、软件工程专业),name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线),name:西南交通大学:环境工程,name:重庆邮电大学:软件工程",9,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.1111111111111111,0.1,0.10526315789473685,True,1,name:宁波大学:旅游管理,"{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,520-549,quality,"quality,major",0.44
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-geo_tier-630-004,ok,True,1.0,1.0,3,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-geo_tier-630-004.json,0.14,0.0,1.0,1.0,1.0,True,1,10,10,24,name:中国矿业大学:土木工程,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:中国矿业大学:土木工程,name:大连理工大学(盘锦校区):环境生态工程",0.4,0.4,0.4000000000000001,True,2,"name:中国矿业大学:土木工程,name:大连理工大学(盘锦校区):环境生态工程",0.4,0.4,0.4000000000000001,True,4,"name:中国矿业大学:土木工程,name:大连理工大学(盘锦校区):环境生态工程,name:宁波大学:法学,name:宁波大学:法学类(含法学,法学(英语特色班)专业)",6,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.5,0.3,0.37499999999999994,True,3,"name:厦门大学:金融学(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.5万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:哈尔滨工业大学(威海):船舶与海洋工程(中外合作办学)(威海校区),name:大连理工大学(盘锦校区):药学","{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,1,0.0,1.0,0.0,1.0,1.0,target_agent,2,大连理工大学(盘锦校区),True,1,0,1,True,43:405:2025:628,target_agent,2,大连理工大学(盘锦校区),True,1,0,True,1,geo_tier,610-639,geo,school,0.50166667
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-geo_tier-550-002,ok,True,1.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-geo_tier-550-002.json,0.13800691193804906,0.0,1.0,1.0,1.0,True,1,10,10,24,name:东北农业大学:动物科学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:东北农业大学:动物科学,name:南京师范大学中北学院:眼视光学",0.4,0.4,0.4000000000000001,True,2,"name:东北农业大学:动物科学,name:南京师范大学中北学院:眼视光学",0.3,0.3,0.3,True,3,"name:东北农业大学:动物科学,name:南京师范大学中北学院:眼视光学,name:浙江师范大学:生物科学(师范)",7,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:南京师范大学中北学院:眼视光学,0.2,0.2,0.20000000000000004,True,1,name:南京师范大学中北学院:眼视光学,0.8571428571428571,0.6,0.7058823529411764,True,6,"name:东北农业大学:生物科学,name:南京师范大学中北学院:眼视光学,name:河南大学:生物工程,name:浙江师范大学:生物科学(师范),name:石河子大学:基础医学,name:贵州大学:环境科学","{""school"": 0.23167242661504087, ""major"": 0.23167242661504087, ""tuition"": 0.23167242661504087, ""quality"": 0.23167242661504087, ""geo"": 0.07331029353983652}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,target_agent,6,广西大学,True,1,0,1,True,133:469:2024:542,target_agent,6,广西大学,True,1,0,True,1,geo_tier,550-579,geo,school,0.6075
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-geo_tier-520-001,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-geo_tier-520-001.json,0.14124675200612352,0.0,0.0,0.0,0.0,False,0,10,10,23,,0.0,0.0,0.0,False,0,,0.2,0.2,0.20000000000000004,True,1,name:浙江师范大学:生物科学(师范),0.6,0.6,0.6,True,6,"name:中国计量大学:金融工程(中外合作办学)(要求高考外语成绩不低于105分),name:浙江中医药大学:助产学(第一学年在富春校区),name:浙江师范大学:生物科学(师范),name:浙江海洋大学:生物科学(第一学年在定海校区,第二学年起在新城校区),name:温州医科大学:护理,name:温州医科大学:护理学(学校提醒：该专业有体检受限等要求,请查看学校招生章程并向学校咨询.第一学年在滨海校区,第二学年起根据学校规划确定)",4,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:南京师范大学中北学院:电气工程及其自动化,0.75,0.6,0.6666666666666665,True,3,"name:南京师范大学中北学院:电气工程及其自动化,name:江苏农牧科技职业学院:动物医学(凤凰校区),name:浙江师范大学:生物科学(师范)",0.75,0.3,0.4285714285714285,True,3,"name:南京师范大学中北学院:电气工程及其自动化,name:江苏农牧科技职业学院:动物医学(凤凰校区),name:浙江师范大学:生物科学(师范)","{""school"": 0.22593498812961427, ""major"": 0.12094813185507694, ""tuition"": 0.12094813185507694, ""quality"": 0.12094813185507694, ""geo"": 0.41122061630515494}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,520-549,geo,school,0.6
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-geo_tier-640-005,ok,False,0.0,0.5,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-geo_tier-640-005.json,0.1832414945159385,0.0,0.0,0.0,0.0,False,0,10,10,30,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江大学医学院:药学类,name:浙江大学医学院:药学类(含药学专业)",0.8,0.8,0.8000000000000002,True,4,"name:浙江大学:工科试验班(海洋),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业),name:浙江大学医学院:药学类,name:浙江大学医学院:药学类(含药学专业)",0.5,0.5,0.5,True,5,"name:宁波大学:法学,name:浙江大学:工科试验班(海洋),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业),name:浙江大学医学院:药学类,name:浙江大学医学院:药学类(含药学专业)",6,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.16666666666666666,0.1,0.125,True,1,name:宁波大学:法学,"{""school"": 0.12094813185507694, ""major"": 0.22593498812961427, ""tuition"": 0.12094813185507694, ""quality"": 0.12094813185507694, ""geo"": 0.41122061630515494}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,target_agent,6,吉林大学,True,1,0,1,True,21:155:2025:639,target_agent,6,吉林大学,True,1,0,True,1,geo_tier,640-680,geo,school,0.51416667
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-major_tier-600-009,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-major_tier-600-009.json,0.19348578608145967,0.0,1.0,1.0,1.0,True,1,10,10,26,name:宁波大学:预防医学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:预防医学",0.8,0.8,0.8000000000000002,True,4,"name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:海洋药学(梅山校区),name:宁波大学:生物科学类(梅山校区.含生物技术、水产养殖学专业),name:宁波大学:预防医学",0.9,0.9,0.9,True,9,"name:南京中医药大学:临床医学(老年医学),name:南京中医药大学:临床医学(老年医学)(仙林校区),name:宁波大学:临床医学,name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:海洋药学(梅山校区),name:宁波大学:生物科学类(梅山校区.含生物技术、水产养殖学专业),name:宁波大学:预防医学,name:宁波大学:食品科学与工程(梅山校区),name:河南大学:临床医学类(开封校区.含临床医学、眼视光医学专业)",8,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,610-639,major,"school,quality",0.65
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-major_tier-590-008,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-major_tier-590-008.json,0.19348578608145967,0.0,0.0,0.0,0.0,False,0,10,10,16,,1.0,1.0,1.0,True,3,"name:杭州师范大学:临床医学,name:石河子大学:中药学,name:西藏大学:临床医学",1.0,1.0,1.0,True,5,"name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:杭州师范大学:临床医学,name:石河子大学:中药学,name:石河子大学:临床医学,name:西藏大学:临床医学",1.0,1.0,1.0,True,10,"name:华南农业大学:动物药学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:广州中医药大学:康复治疗学,name:杭州师范大学:临床医学,name:河南大学:药学,name:石河子大学:中药学,name:石河子大学:临床医学,name:石河子大学:药学,name:西藏大学:临床医学,name:西藏大学:临床医学(纳金校区)",8,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:杭州师范大学:临床医学,0.4,0.4,0.4000000000000001,True,2,"name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:杭州师范大学:临床医学",0.875,0.7,0.7777777777777777,True,7,"name:华南农业大学:动物药学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:广州中医药大学:康复治疗学,name:杭州师范大学:临床医学,name:河南大学:药学,name:石河子大学:药学,name:西藏大学:临床医学(纳金校区)","{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,580-609,major,"school,quality",0.65
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-geo_tier-580-003,ok,True,1.0,0.16666666666666666,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-geo_tier-580-003.json,0.13800691193804906,0.0,1.0,1.0,1.0,True,1,10,10,30,name:河南大学:软件工程,1.0,1.0,1.0,True,3,"name:中国美术学院:工业设计,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:河南大学:软件工程",0.8,0.8,0.8000000000000002,True,4,"name:中国美术学院:工业设计,name:中国美术学院:建筑学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:河南大学:软件工程",0.5,0.5,0.5,True,5,"name:中国美术学院:工业设计,name:中国美术学院:建筑学,name:南京师范大学中北学院:法学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:河南大学:软件工程",6,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.2,0.2,0.20000000000000004,True,1,name:南京师范大学中北学院:法学,0.6666666666666666,0.4,0.5,True,4,"name:华中农业大学:生态学,name:华南农业大学:植物保护,name:南京师范大学中北学院:法学,name:河南大学:生物科学","{""school"": 0.23167242661504087, ""major"": 0.23167242661504087, ""tuition"": 0.23167242661504087, ""quality"": 0.23167242661504087, ""geo"": 0.07331029353983652}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,target_agent,6,华中农业大学,True,1,0,1,True,74:183:2025:579,target_agent,6,华中农业大学,True,1,0,True,1,geo_tier,580-609,geo,school,0.63666667
baseline,Qwen/Qwen3.6-35B-A3B,app_pareto,one-constrain-risk_tier-680-015,ok,True,2.0,0.0,3,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Qwen_Qwen3.6-35B-A3B\app_pareto\transcripts\app_pareto\transcript_one-constrain-risk_tier-680-015.json,0.15199999999999997,0.0,1.0,1.0,1.0,True,1,10,10,10,name:浙江大学医学院:临床医学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养)",0.8,0.8,0.8000000000000002,True,4,"name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养),name:浙江大学医学院:医学试验班类(含临床医学,口腔医学专业)",1.0,1.0,1.0,True,10,"name:宁波大学:临床医学(拔尖人才创新班),name:杭州医学院:临床医学,name:杭州师范大学:临床医学,name:浙江中医药大学:中西医临床医学(传承创新班)(第一学年在富春校区),name:浙江中医药大学:临床医学(第一学年在富春校区),name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养),name:浙江大学医学院:医学试验班类(含临床医学,口腔医学专业),name:温州医科大学:临床医学(5+3一体化)",6,0.0,0.0,0.0,False,0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学(5+3一体化培养)",0.6,0.6,0.6,True,3,"name:宁波大学:临床医学(拔尖人才创新班),name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学(5+3一体化培养)",1.0,0.6,0.7499999999999999,True,6,"name:宁波大学:临床医学(拔尖人才创新班),name:杭州师范大学:临床医学,name:浙江中医药大学:中西医临床医学(传承创新班)(第一学年在富春校区),name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学(5+3一体化培养),name:温州医科大学:临床医学(5+3一体化)","{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,1,0.0,1.0,0.0,1.0,1.0,target_agent,2,浙江大学医学院,True,1,0,1,True,7:385:2025:673,target_agent,2,浙江大学医学院,True,1,0,True,1,risk_tier,640-680,school,school,0.6
