suite,model,target,ablation_mode,case_id,status,elicitation_success,pareto_gain,hallucination_rate,turns,transcript_path,mae,topk_f1,boi,sum_var_start,sum_var_end,eudr_slope,eudr_ratio,pcg_first_hit_turn,pcg_final_coverage,pcg_hit_count,first_valid_probe_turn,valid_probe_hit_count,valid_probe_hit_rate,valid_probe_coverage,covered_valid_probe_dims,covered_valid_probe_keys,msti_mean,msti_max,msti_observed_count,ctr_opportunities,cardinal_trigger_count,cardinal_trigger_rate,accept_count,reject_count,rejection_turn,kbv_opportunities,kbv_violations,kbv_rate,final_weights_json,error_type,error,target_turn_count,echo_rate,probe_question_rate,pareto_diff_rate,uniform_weight_rate,constant_variance_rate,golden_first_mention_role,golden_first_mention_turn,golden_first_mention_school,target_supplied_golden_evidence,target_golden_evidence_count,golden_echo_target_count,acceptable_candidate_count,acceptable_candidate_hit,acceptable_candidate_hit_ids,acceptable_first_mention_role,acceptable_first_mention_turn,acceptable_first_mention_school,target_supplied_acceptable_evidence,target_acceptable_evidence_count,acceptable_echo_target_count,exact_golden_hit,constraint_count,diagnostic_axis,score_band,probe_gold_dims,weight_gold_dims,expected_msti
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-geo_tier-640-005,ok,False,0.0,0.6,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-geo_tier-640-005.json,0.17348578608145965,0.0,1.0,5.0,1.3,1.2333333333333334,0.74,,0.0,0,3,1,0.25,0.3333333333333333,,region_tree_relax,0.0,0.0,3,4,2,0.5,2,0,,0,0,0.0,"{""school"": 0.13314276739817543, ""major"": 0.13314276739817543, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.4674289304072983}",,,4,0.0,0.75,0.75,0.25,0.25,target_agent,8,吉林大学,True,1,0,1,True,21:155:2025:639,target_agent,8,吉林大学,True,1,0,True,1,geo_tier,640-680,geo,school,0.51416667
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_tier-570-007,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_tier-570-007.json,0.19348578608145967,0.0,1.0,5.0,1.25,1.875,0.75,,0.0,0,2,1,0.3333333333333333,0.3333333333333333,,strength_relax,0.0,0.0,2,3,3,1.0,3,2,5,1,0,0.0,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,550-579,major,"school,quality",0.7275
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-geo_tier-580-003,ok,True,1.0,0.2,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-geo_tier-580-003.json,0.17348578608145965,0.0,1.0,5.0,1.25,1.875,0.75,,0.0,0,1,2,0.6666666666666666,0.3333333333333333,,region_tree_relax,0.0,0.0,2,3,1,0.3333333333333333,1,0,,0,0,0.0,"{""school"": 0.13314276739817543, ""major"": 0.13314276739817543, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.4674289304072983}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,target_agent,6,华中农业大学,True,1,0,1,True,74:183:2025:579,target_agent,6,华中农业大学,True,1,0,True,1,geo_tier,580-609,geo,school,0.63666667
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-geo_tier-550-002,ok,True,1.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-geo_tier-550-002.json,0.14,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,3,0.75,2,1,7,1,1,1.0,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,4,0.0,0.75,0.75,1.0,1.0,target_agent,8,广西大学,True,1,0,1,True,133:469:2024:542,target_agent,8,广西大学,True,1,0,True,1,geo_tier,550-579,geo,school,0.6075
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_tier-590-008,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_tier-590-008.json,0.19348578608145967,0.0,1.0000000000000002,5.0,1.5,1.1666666666666667,0.7,,0.0,0,1,1,0.25,0.3333333333333333,,strength_relax,0.0,0.0,3,4,3,0.75,1,3,3,3,0,0.0,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,580-609,major,"school,quality",0.65
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-geo_tier-520-001,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-geo_tier-520-001.json,0.15679675379033886,0.0,1.0,5.0,2.6,0.7999999999999999,0.48,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,2,0.5,1,1,3,3,0,0.0,"{""school"": 0.15800811552415284, ""major"": 0.15800811552415284, ""tuition"": 0.15800811552415284, ""quality"": 0.15800811552415284, ""geo"": 0.3679675379033886}",,,4,0.0,0.75,0.75,0.5,0.5,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,520-549,geo,school,0.6
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-590-011,ok,True,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-590-011.json,0.18148578608145968,0.0,1.0,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,3,1.0,2,2,3,2,1,0.5,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,target_agent,6,杭州师范大学,True,1,0,1,True,266:385:2025:590,target_agent,6,杭州师范大学,True,1,0,True,1,risk_tier,520-549,school,school,0.25
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-tuition_value-520-016,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-tuition_value-520-016.json,0.18583911813011159,0.0,1.8616223879755818,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,1,0.3333333333333333,1,1,7,0,0,0.0,"{""school"": 0.12270110233736051, ""major"": 0.28574495920881177, ""tuition"": 0.3461517337791067, ""quality"": 0.12270110233736051, ""geo"": 0.12270110233736051}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,520-549,tuition,"school,quality",0.304
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-tuition_value-600-018,ok,False,0.0,0.2,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-tuition_value-600-018.json,0.18583911813011159,0.0,1.8616223879755818,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,1,0.3333333333333333,1,1,7,0,0,0.0,"{""school"": 0.12270110233736051, ""major"": 0.3461517337791067, ""tuition"": 0.28574495920881177, ""quality"": 0.12270110233736051, ""geo"": 0.12270110233736051}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,580-609,tuition,"school,quality",0.31
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_tier-650-010,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_tier-650-010.json,0.2153191678050034,0.0,1.0588198460711764,5.0,3.12,0.6266666666666666,0.376,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,0,0.0,0,0,,0,0,0.0,"{""school"": 0.049999943151592355, ""major"": 0.16170213733589917, ""tuition"": 0.16170213733589917, ""quality"": 0.16170213733589917, ""geo"": 0.4648936448407101}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,640-680,major,"school,quality",0.5625
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-geo_tier-630-004,ok,False,0.0,0.9,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-geo_tier-630-004.json,0.1818391181301116,0.0,1.8616223879755827,5.0,1.5,1.1666666666666667,0.7,,0.0,0,2,1,0.25,0.3333333333333333,,region_tree_relax,0.0,0.0,3,4,1,0.25,0,1,7,1,0,0.0,"{""school"": 0.12270110233736051, ""major"": 0.28574495920881177, ""tuition"": 0.12270110233736051, ""quality"": 0.12270110233736051, ""geo"": 0.3461517337791067}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,610-639,geo,school,0.50166667
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-tuition_value-610-019,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-tuition_value-610-019.json,0.2444455957349005,0.0,1.5980546848474442,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,2,0.6666666666666666,2,1,7,0,0,0.0,"{""school"": 0.03946355190797843, ""major"": 0.29042612065002793, ""tuition"": 0.12471122937738514, ""quality"": 0.12471122937738514, ""geo"": 0.42068786868722335}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,610-639,tuition,"school,quality",0.31
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_tier-600-009,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_tier-600-009.json,0.23433008748585457,0.0,1.5980546848474442,5.0,1.25,1.875,0.75,,0.0,0,2,1,0.3333333333333333,0.3333333333333333,,strength_relax,0.0,0.0,2,3,1,0.3333333333333333,0,1,3,2,0,0.0,"{""school"": 0.03946355190797843, ""major"": 0.29042612065002793, ""tuition"": 0.12471122937738514, ""quality"": 0.12471122937738514, ""geo"": 0.42068786868722335}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,610-639,major,"school,quality",0.65
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_quality-600-021,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_quality-600-021.json,0.12079675379033887,0.5,1.0000000000000004,5.0,2.7,0.7666666666666666,0.45999999999999996,,0.0,0,1,2,0.5,1.0,,"major_quality_relax,strength_relax",0.0,0.0,3,4,4,1.0,4,1,9,0,0,0.0,"{""school"": 0.15800811552415284, ""major"": 0.36796753790338865, ""tuition"": 0.15800811552415284, ""quality"": 0.15800811552415284, ""geo"": 0.15800811552415284}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,520-549,quality,"quality,major",0.44
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-600-012,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-600-012.json,0.18148578608145968,0.0,1.0,5.0,1.25,1.875,0.75,,0.0,0,1,1,0.3333333333333333,1.0,,risk_band_relax,0.0,0.0,2,3,3,1.0,3,3,3,2,0,0.0,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,risk_tier,550-579,school,school,0.25
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_quality-620-024,ok,False,0.0,0.8181818181818182,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_quality-620-024.json,0.1781596392258434,0.5,1.5980546848474444,5.0,1.25,1.875,0.75,,0.0,0,1,2,0.6666666666666666,0.5,,strength_relax,0.0,0.0,2,3,0,0.0,0,0,,0,0,0.0,"{""school"": 0.03946355190797843, ""major"": 0.12471122937738514, ""tuition"": 0.12471122937738514, ""quality"": 0.2904261206500279, ""geo"": 0.42068786868722335}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,610-639,quality,"quality,major",0.64
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-610-014,ok,True,1.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-610-014.json,0.22233008748585456,0.0,1.5980546848474442,5.0,1.25,1.875,0.75,,0.0,0,1,1,0.3333333333333333,1.0,,risk_band_relax,0.0,0.0,2,3,2,0.6666666666666666,2,1,3,2,1,0.5,"{""school"": 0.03946355190797843, ""major"": 0.29042612065002793, ""tuition"": 0.12471122937738514, ""quality"": 0.12471122937738514, ""geo"": 0.42068786868722335}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,target_agent,6,宁波大学,True,1,0,1,True,139:385:2025:610,target_agent,6,宁波大学,True,1,0,True,1,risk_tier,610-639,school,school,0.55
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_quality-590-023,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_quality-590-023.json,0.07524132280483262,1.0,1.8616223879755818,5.0,1.25,1.25,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,0,0.0,0,0,,0,0,0.0,"{""school"": 0.12270110233736051, ""major"": 0.3461517337791067, ""tuition"": 0.12270110233736051, ""quality"": 0.28574495920881177, ""geo"": 0.12270110233736051}",,,4,0.0,0.75,0.75,0.5,0.5,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,580-609,quality,"quality,major",0.2
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-employment_outcome-600-028,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-employment_outcome-600-028.json,0.13370201631647527,0.0,1.8616223879755818,5.0,1.25,1.875,0.75,,0.0,0,2,1,0.3333333333333333,1.0,,employment_outcome_relax,0.0,0.0,2,3,2,0.6666666666666666,2,2,5,1,0,0.0,"{""school"": 0.12270110233736051, ""major"": 0.3461517337791067, ""tuition"": 0.12270110233736051, ""quality"": 0.28574495920881177, ""geo"": 0.12270110233736051}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,580-609,quality,quality,0.5
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-employment_outcome-520-026,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-employment_outcome-520-026.json,0.10953930648835733,1.0,1.8616223879755822,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,0,0.0,0,0,,0,0,0.0,"{""school"": 0.12270110233736051, ""major"": 0.28574495920881177, ""tuition"": 0.12270110233736051, ""quality"": 0.3461517337791067, ""geo"": 0.12270110233736051}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,520-549,quality,quality,0.75
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-tuition_value-550-020,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-tuition_value-550-020.json,0.14613544170557435,0.5,2.7571202238926658,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,0,0.0,0,0,,0,0,0.0,"{""school"": 0.29448663224500043, ""major"": 0.12008738174553185, ""tuition"": 0.12008738174553185, ""quality"": 0.12008738174553185, ""geo"": 0.34525122251840407}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,640-680,tuition,"school,quality",0.348
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-employment_outcome-650-030,ok,False,0.0,0.0,3,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-employment_outcome-650-030.json,0.16799999999999998,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,0,1,1,1.0,1.0,,employment_outcome_relax,0.71083333,0.71083333,0,1,0,0.0,0,0,,0,0,0.0,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,1,0.0,0.0,0.0,1.0,1.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,640-680,quality,quality,0.71083333
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-employment_outcome-550-027,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-employment_outcome-550-027.json,0.16404413097679746,0.0,1.5980546848474444,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,2,0.6666666666666666,2,1,7,0,0,0.0,"{""school"": 0.03946355190797843, ""major"": 0.12471122937738514, ""tuition"": 0.12471122937738514, ""quality"": 0.2904261206500279, ""geo"": 0.42068786868722335}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,550-579,quality,quality,0.71583333
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_quality-590-022,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_quality-590-022.json,0.13074289304072984,0.5,1.0,5.0,1.25,1.25,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,3,0.75,3,3,5,2,0,0.0,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,4,0.0,0.75,0.75,0.5,0.5,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,550-579,quality,"quality,major",0.2
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-680-015,ok,True,2.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-680-015.json,0.18148578608145968,0.0,1.0000000000000002,5.0,1.5,1.1666666666666667,0.7,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,4,1.0,3,2,3,3,1,0.3333333333333333,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,4,0.0,0.75,0.75,0.25,0.25,target_agent,8,浙江大学医学院,True,1,0,1,True,7:385:2025:673,target_agent,8,浙江大学医学院,True,1,0,True,1,risk_tier,640-680,school,school,0.6
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-tuition_value-550-017,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-tuition_value-550-017.json,0.09359350758067772,0.5,1.0,5.0,3.5999999999999996,0.4666666666666668,0.2800000000000001,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,1,0.25,1,1,9,0,0,0.0,"{""school"": 0.15800811552415284, ""major"": 0.15800811552415284, ""tuition"": 0.15800811552415284, ""quality"": 0.3679675379033886, ""geo"": 0.15800811552415284}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,550-579,tuition,"school,quality",0.3978
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-employment_outcome-620-029,ok,False,0.0,0.8181818181818182,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-employment_outcome-620-029.json,0.22346698116852243,0.0,1.0319501819683548,5.0,1.25,1.875,0.75,,0.0,0,2,1,0.3333333333333333,1.0,,employment_outcome_relax,0.0,0.0,2,3,2,0.6666666666666666,2,1,7,0,0,0.0,"{""school"": 0.04281162307491726, ""major"": 0.13852092400377677, ""tuition"": 0.13852092400377677, ""quality"": 0.13852092400377677, ""geo"": 0.5416256049137526}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,610-639,quality,quality,0.54
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_quality-680-025,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_fixed\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_quality-680-025.json,0.1404588655534131,0.5,1.8616223879755818,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,2,0.6666666666666666,2,1,7,0,0,0.0,"{""school"": 0.28574495920881177, ""major"": 0.3461517337791067, ""tuition"": 0.12270110233736051, ""quality"": 0.12270110233736051, ""geo"": 0.12270110233736051}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,640-680,quality,"quality,major",0.91833333
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-600-013,failed,False,0.0,,0,,0.2,0.0,0.0,,,0.0,0.0,,0.0,0,,0,0.0,0.0,,,0.25,0.25,0,0,0,0.0,0,0,,0,0,0.0,{},TailTimeout,single-case tail run stalled before transcript output,,,,,,,,,,,,,,,,,,,,,,,1,risk_tier,580-609,school,school,0.25
